dataset,truth_id,nick,strain,beta,seed_loc,loc_row,loc_name,country,week,week_date,truth_100k
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,23,NaT,1944
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,23,NaT,71
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,24,NaT,1534
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,24,NaT,1428
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,24,NaT,1934
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,24,NaT,1770
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,24,NaT,50
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,25,NaT,1130
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,25,NaT,985
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,25,NaT,1855
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,25,NaT,1475
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,25,NaT,36
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,26,NaT,836
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,26,NaT,772
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,26,NaT,1502
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,26,NaT,1106
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,26,NaT,27
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,27,NaT,598
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,27,NaT,494
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,27,NaT,1050
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,27,NaT,805
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,27,NaT,21
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,28,NaT,358
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,28,NaT,305
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,28,NaT,749
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,28,NaT,537
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,28,NaT,15
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,29,NaT,235
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,29,NaT,191
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,29,NaT,481
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,29,NaT,372
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,29,NaT,10
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,30,NaT,152
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,30,NaT,121
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,30,NaT,311
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,30,NaT,211
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,30,NaT,7
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,31,NaT,85
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,31,NaT,74
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,31,NaT,199
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,31,NaT,133
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,31,NaT,6
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,32,NaT,52
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,32,NaT,49
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,32,NaT,113
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,32,NaT,92
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,32,NaT,4
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,33,NaT,36
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,33,NaT,28
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,33,NaT,71
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,33,NaT,54
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,33,NaT,3
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,34,NaT,21
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,34,NaT,16
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,34,NaT,40
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,34,NaT,34
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,34,NaT,2
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,35,NaT,13
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,35,NaT,10
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,35,NaT,27
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,35,NaT,20
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,35,NaT,2
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,36,NaT,9
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,36,NaT,7
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,36,NaT,15
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,36,NaT,15
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,36,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,37,NaT,6
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,37,NaT,4
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,37,NaT,9
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,37,NaT,9
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,37,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,38,NaT,3
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,38,NaT,3
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,38,NaT,6
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,38,NaT,6
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,38,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,39,NaT,2
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,39,NaT,2
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,39,NaT,3
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,39,NaT,4
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,39,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,40,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,40,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,40,NaT,3
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,40,NaT,2
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,40,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,41,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,41,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,41,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,41,NaT,2
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,41,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,42,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,42,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,42,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,42,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,42,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,43,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,43,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,43,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,43,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,43,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,44,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,44,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,44,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,44,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,44,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,45,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,45,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,45,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,45,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,45,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,46,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,46,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,46,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,46,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,46,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,47,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,47,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,47,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,47,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,47,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,48,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,48,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,48,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,48,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,48,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,49,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,49,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,49,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,49,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,49,NaT,1
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,50,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,50,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,50,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,50,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,50,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,51,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,51,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,51,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,51,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,51,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,84,Texas,US,52,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,10,California,US,52,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,66,Ontario,CA,52,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,22,Estado de Mexico,MX,52,NaT,0
synth,tr08,tr08_lo_NY,lo,1,NY,55,New York,US,52,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,1,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,1,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,1,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,1,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,1,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,2,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,2,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,2,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,2,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,2,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,3,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,3,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,3,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,3,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,3,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,4,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,4,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,4,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,4,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,4,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,5,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,5,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,5,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,5,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,5,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,6,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,6,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,6,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,6,NaT,0
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,6,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,7,NaT,2
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,7,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,7,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,7,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,7,NaT,2
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,8,NaT,3
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,8,NaT,2
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,8,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,8,NaT,1
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,8,NaT,3
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,9,NaT,5
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,9,NaT,4
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,9,NaT,3
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,9,NaT,3
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,9,NaT,6
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,10,NaT,10
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,10,NaT,7
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,10,NaT,5
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,10,NaT,4
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,10,NaT,10
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,11,NaT,19
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,11,NaT,12
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,11,NaT,8
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,11,NaT,7
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,11,NaT,18
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,12,NaT,34
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,12,NaT,20
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,12,NaT,14
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,12,NaT,13
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,12,NaT,32
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,13,NaT,58
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,13,NaT,36
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,13,NaT,24
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,13,NaT,21
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,13,NaT,53
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,14,NaT,101
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,14,NaT,59
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,14,NaT,42
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,14,NaT,41
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,14,NaT,91
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,15,NaT,164
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,15,NaT,103
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,15,NaT,69
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,15,NaT,67
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,15,NaT,144
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,16,NaT,268
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,16,NaT,172
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,16,NaT,117
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,16,NaT,119
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,16,NaT,238
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,17,NaT,424
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,17,NaT,274
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,17,NaT,185
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,17,NaT,190
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,17,NaT,403
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,18,NaT,658
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,18,NaT,436
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,18,NaT,316
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,18,NaT,341
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,18,NaT,615
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,19,NaT,996
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,19,NaT,716
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,19,NaT,473
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,19,NaT,498
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,19,NaT,927
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,20,NaT,1397
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,20,NaT,1013
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,20,NaT,739
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,20,NaT,775
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,20,NaT,1260
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,21,NaT,1745
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,21,NaT,1408
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,21,NaT,1144
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,21,NaT,1219
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,21,NaT,1656
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,22,NaT,2010
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,22,NaT,1671
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,22,NaT,1434
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,22,NaT,1499
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,22,NaT,1802
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,23,NaT,1821
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,23,NaT,1854
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,23,NaT,1793
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,23,NaT,1910
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,23,NaT,1854
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,24,NaT,1598
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,24,NaT,1824
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,24,NaT,1855
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,24,NaT,1917
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,24,NaT,1539
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,25,NaT,1229
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,25,NaT,1466
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,25,NaT,1774
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,25,NaT,1679
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,25,NaT,1271
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,26,NaT,866
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,26,NaT,1139
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,26,NaT,1553
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,26,NaT,1435
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,26,NaT,939
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,27,NaT,603
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,27,NaT,883
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,27,NaT,1153
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,27,NaT,1074
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,27,NaT,630
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,28,NaT,391
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,28,NaT,534
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,28,NaT,820
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,28,NaT,731
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,28,NaT,401
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,29,NaT,238
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,29,NaT,368
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,29,NaT,532
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,29,NaT,510
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,29,NaT,249
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,30,NaT,143
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,30,NaT,238
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,30,NaT,366
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,30,NaT,310
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,30,NaT,148
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,31,NaT,96
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,31,NaT,129
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,31,NaT,211
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,31,NaT,197
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,31,NaT,98
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,32,NaT,56
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,32,NaT,81
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,32,NaT,144
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,32,NaT,128
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,32,NaT,57
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,33,NaT,36
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,33,NaT,53
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,33,NaT,90
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,33,NaT,73
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,33,NaT,34
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,34,NaT,22
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,34,NaT,31
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,34,NaT,51
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,34,NaT,46
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,34,NaT,22
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,35,NaT,13
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,35,NaT,18
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,35,NaT,31
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,35,NaT,30
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,35,NaT,14
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,36,NaT,8
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,36,NaT,12
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,36,NaT,22
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,36,NaT,18
synth,tr12,tr12_lo_GA,lo,1,GA,55,New York,US,36,NaT,8
synth,tr12,tr12_lo_GA,lo,1,GA,84,Texas,US,37,NaT,5
synth,tr12,tr12_lo_GA,lo,1,GA,10,California,US,37,NaT,8
synth,tr12,tr12_lo_GA,lo,1,GA,66,Ontario,CA,37,NaT,13
synth,tr12,tr12_lo_GA,lo,1,GA,22,Estado de Mexico,MX,37,NaT,12
