0,37350,22730,12420,325020,21370,0,0,68480,681630,0,0,0,0,0,324020,68920,0,138720,175522,0,0,1477360,463300,0,0,0,0,11980,608170,92590,39590,50098,8530,88460,84680,31860,9720,212570,219900,0,0,269160,9550,189660,16650,0,0,34590,294660,0,24240,186360,16090,529320,0,261880,9760,0,8800,19836,0,0,94780,38180,61980,63860,271080,0,0,70920,0,445792,34280,0,0,0,0,92370,7670,0,0,182460,587100,0,94190,0,14750,129020,166650,0,170140,4750,0,0,0
0,0,0,0,0,0,276823,0,0,248372,0,0,0,0,0,0,0,0,0,115066,0,0,0,0,0,0,0,0,0,177898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105758,0,0,0,0,0,0,0,0,0,0,0,0
0,16380,57930,90200,412870,17530,0,0,84660,867350,0,0,0,0,8036,432020,49650,0,159720,0,0,0,655670,294150,0,41294,0,0,39720,723570,91380,45720,161218,15860,80100,48420,9090,26660,124410,179490,269160,0,0,7500,207080,95420,0,0,60720,228070,0,6440,99590,23300,346200,0,172670,154770,0,7720,0,0,0,118270,33210,172720,133800,192080,0,0,81780,0,629866,10380,0,23960,57240,0,31960,66380,0,0,105370,475900,0,105450,0,5680,90980,275470,0,242250,7230,0,0,0
0,0,0,0,9100,0,0,0,0,36150,0,0,0,0,0,12790,0,0,21570,0,0,0,34570,125760,0,0,0,0,0,20180,5130,0,0,0,5100,0,0,0,6210,6950,9550,0,7500,0,9010,0,0,0,0,9100,0,0,6600,0,16390,0,40220,0,0,0,0,0,0,7760,4810,0,0,12960,0,0,0,0,0,0,0,0,0,0,7590,0,0,0,6810,122040,0,4600,0,0,14040,8780,0,4280,0,0,0,0
0,28280,23090,54240,340350,34610,0,0,62100,934820,0,0,0,0,0,492750,28420,0,221250,0,0,0,1031080,460570,0,0,0,0,17700,630770,51400,28750,0,26450,43840,92700,12910,8960,150300,141840,189660,0,207080,9010,0,18880,0,0,58290,350250,0,13090,137480,36430,334630,0,242060,10330,0,0,0,0,0,130000,74180,9540,108550,220820,0,0,32200,0,308196,15680,0,0,0,0,56070,7040,0,0,147410,961310,0,100410,0,4230,90720,189050,0,92090,4400,0,0,0
0,0,21660,0,159030,0,0,0,0,213250,0,0,0,0,0,140410,0,0,12900,0,0,0,39140,27620,0,0,0,0,9480,35060,6630,0,0,0,6970,6990,0,0,10260,20770,16650,0,95420,0,18880,0,0,0,5230,182630,0,0,14190,5920,26540,0,16140,0,0,0,0,0,0,9480,6060,0,60610,17110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13190,56580,0,131980,0,0,11430,157450,0,11080,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,74869,0,0,0,0,0,0,0,0,0,0,0,0,44232,0,19478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6380,6100,8540,134420,4050,0,0,12580,190760,0,0,0,0,0,171460,5420,0,51130,0,0,0,171700,79620,0,0,0,0,5690,200300,12950,0,0,0,10890,14140,0,0,11760,16660,34590,0,60720,0,58290,5230,0,0,0,104420,0,0,24290,5160,38480,0,40130,0,0,0,0,0,0,20360,5780,22200,30260,25520,0,0,9540,0,0,0,0,0,0,0,10310,0,0,0,21990,172850,0,26230,0,0,18960,45320,0,11910,0,0,0,0
0,42020,58580,868192,485350,63400,0,0,705114,4150910,0,0,0,0,0,675940,48190,0,103930,768060,0,10802,782000,371010,0,0,0,0,117560,891010,173830,132910,406054,62870,195240,145980,9020,133052,237910,216940,294660,0,228070,9100,350250,182630,0,0,104420,0,14360,13670,242530,99380,689560,20528,196660,166110,0,34628,171480,0,0,288770,142710,1015520,384150,338780,0,0,351286,0,0,18760,0,178454,0,0,38460,96290,0,0,200610,1509900,0,269090,0,6470,168620,795830,0,178730,32360,0,0,0
